time,PlayerId,GameId,GameActivity,Latitude,Longitude,City,Country,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
2016-08-09T14:54:29.0576945Z,Booklee,3,1,13.93037579,75.56002844,Shimoga,India,2016-08-09T14:54:52.9002734Z,1,2016-08-09T14:54:51.4890000Z
2016-08-09T14:54:28.3174575Z,Dealage,2,0,-7.620014222,15.04997514,Uige,Angola,2016-08-09T14:54:51.6967306Z,0,2016-08-09T14:54:50.6100000Z
2016-08-09T14:54:33.9966410Z,GlitterGunner,3,0,54.92870017,71.26824906,Isikul,Russia,2016-08-09T14:54:53.0591847Z,1,2016-08-09T14:54:51.6610000Z
2016-08-09T14:54:39.7509523Z,Blackst,3,0,48.93369143,89.95000281,Olgiy,Mongolia,2016-08-09T14:54:53.0721151Z,1,2016-08-09T14:54:51.7230000Z
2016-08-09T14:54:29.6146945Z,Beahbileau,1,1,11.0799991,-12.40100056,Pita,Guinea,2016-08-09T14:54:52.9497441Z,7,2016-08-09T14:54:51.9860000Z
2016-08-09T14:54:40.6253388Z,MouseRatRockBand,4,0,39.71027508,-111.8354841,Nephi,United States of America,2016-08-09T14:54:53.1815449Z,0,2016-08-09T14:54:52.1350000Z
2016-08-09T14:54:40.3618348Z,Lotheb,1,0,-34.23332518,116.1500057,Manjimup,Australia,2016-08-09T14:54:53.1346357Z,7,2016-08-09T14:54:52.1730000Z
2016-08-09T14:54:41.2553131Z,MadBabyMaker,4,0,21.13817873,105.5050223,Son Tay,Vietnam,2016-08-09T14:54:53.2440024Z,0,2016-08-09T14:54:52.1980000Z
2016-08-09T14:54:45.1637195Z,Pewen,4,0,38.43614968,27.15179401,Izmir,Turkey,2016-08-09T14:54:53.3064916Z,0,2016-08-09T14:54:52.2600000Z
2016-08-09T14:54:46.7402119Z,Ninahre,2,0,-26.45499604,31.95199862,Siteki,Swaziland,2016-08-09T14:54:53.3846160Z,0,2016-08-09T14:54:52.3090000Z
2016-08-09T14:54:47.4152364Z,ImTheBirthdayGirl,3,0,55.93329907,12.31669854,Hillerod,Denmark,2016-08-09T14:54:53.4315236Z,1,2016-08-09T14:54:52.0840000Z
2016-08-09T14:54:48.5243733Z,Liquarion,3,0,60.79330345,-161.7557961,Bethel,United States of America,2016-08-09T14:54:53.5096449Z,1,2016-08-09T14:54:52.1460000Z
2016-08-09T14:54:48.9618975Z,IPlayFarmHeroes,2,0,59.43387738,24.72804073,Tallinn,Estonia,2016-08-09T14:54:53.5779787Z,0,2016-08-09T14:54:52.5120000Z
2016-08-09T14:54:52.9093018Z,IndominusRexxx,1,0,-51.95058999,-60.08696314,Fox Bay,Falkland Islands,2016-08-09T14:54:53.6190173Z,7,2016-08-09T14:54:52.6610000Z
2016-08-09T14:54:53.2663617Z,Xenomorphing,2,1,51.1811253,71.42777421,Astana,Kazakhstan,2016-08-09T14:54:54.6815290Z,0,2016-08-09T14:54:53.6360000Z
2016-08-09T14:54:53.7960627Z,Polystoni,0,0,20.78199907,97.03800065,Taunggyi,Myanmar,2016-08-09T14:54:54.7447517Z,7,2016-08-09T14:54:53.7780000Z
2016-08-09T14:54:54.0681438Z,Monspros,0,0,-7.190014629,-48.21001367,Araguaina,Brazil,2016-08-09T14:54:54.8078880Z,7,2016-08-09T14:54:53.8400000Z
2016-08-09T14:54:55.0333650Z,Pewen,2,1,38.43614968,27.15179401,Izmir,Turkey,2016-08-09T14:54:55.8690295Z,0,2016-08-09T14:54:54.8190000Z
2016-08-09T14:54:55.6529134Z,LookWhatICanDo,0,0,-1.579556052,30.06001501,Byumba,Rwanda,2016-08-09T14:54:55.9627817Z,7,2016-08-09T14:54:54.9610000Z
2016-08-09T14:54:55.8723650Z,Bulletz4Breakfast,3,1,50.35538759,83.5149434,Ridder,Kazakhstan,2016-08-09T14:54:56.0121044Z,1,2016-08-09T14:54:54.6380000Z
2016-08-09T14:54:56.4017388Z,Liquarion,4,1,60.79330345,-161.7557961,Bethel,United States of America,2016-08-09T14:54:57.0737343Z,0,2016-08-09T14:54:56.0270000Z
2016-08-09T14:54:57.0683388Z,Olomader,0,0,25.30040529,60.62993201,Chabahar,Iran,2016-08-09T14:54:57.1205868Z,7,2016-08-09T14:54:56.1570000Z
2016-08-09T14:54:58.2002543Z,Ramiellbi,0,1,59.63001528,16.54001339,V�ster�s,Sweden,2016-08-09T14:54:58.2143689Z,7,2016-08-09T14:54:57.2160000Z
2016-08-09T14:54:58.5291180Z,LummoDiscover,2,0,-37.08958494,-73.1600153,Lota,Chile,2016-08-09T14:54:59.2801069Z,0,2016-08-09T14:54:58.2210000Z
2016-08-09T14:54:58.5613980Z,SuperGurl3000,1,0,20.17043418,-98.73003076,Pachuca,Mexico,2016-08-09T14:54:59.3269814Z,7,2016-08-09T14:54:58.3650000Z
2016-08-09T14:54:59.2063875Z,LummoDiscover,4,1,-37.08958494,-73.1600153,Lota,Chile,2016-08-09T14:54:59.3738852Z,0,2016-08-09T14:54:58.3300000Z
2016-08-09T14:54:59.3204350Z,SniperPrincess,1,0,11.78330399,42.9000035,Tadjoura,Djibouti,2016-08-09T14:54:59.5457321Z,7,2016-08-09T14:54:58.4760000Z
2016-08-09T14:54:59.7849798Z,Polystoni,1,1,20.78199907,97.03800065,Taunggyi,Myanmar,2016-08-09T14:55:00.9207775Z,7,2016-08-09T14:54:59.6500000Z
2016-08-09T14:54:59.8377274Z,TubbyCandyHoarder,0,0,-24.18293089,-66.35001754,San Antonio de los Cobres,Argentina,2016-08-09T14:55:01.2020261Z,7,2016-08-09T14:55:00.2300000Z
2016-08-09T14:54:59.8797902Z,TheMustardCat,3,0,25.45499534,81.84000688,Allahabad,India,2016-08-09T14:55:01.2957431Z,1,2016-08-09T14:54:59.8940000Z
2016-08-09T14:54:59.9629798Z,Naeemansh,2,1,-4.040026022,39.68991817,Mombasa,Kenya,2016-08-09T14:55:01.3426423Z,0,2016-08-09T14:55:00.2990000Z
2016-08-09T14:55:00.9712138Z,TheMustardCat,3,1,25.45499534,81.84000688,Allahabad,India,2016-08-09T14:55:03.9520340Z,1,2016-08-09T14:55:01.0510000Z
2016-08-09T14:55:01.2412138Z,ImTheBirthdayGirl,1,1,55.93329907,12.31669854,Hillerod,Denmark,2016-08-09T14:55:04.0145119Z,7,2016-08-09T14:55:03.0530000Z
2016-08-09T14:55:01.4452903Z,CutiePatootie22,0,0,-24.6666223,-65.04996769,General Guemes,Argentina,2016-08-09T14:55:04.0614073Z,7,2016-08-09T14:55:03.1000000Z
2016-08-09T14:55:02.6340887Z,BluberriMuffins,2,0,-29.16552081,-67.49999903,Chilecito,Argentina,2016-08-09T14:55:04.1082821Z,0,2016-08-09T14:55:03.0680000Z
2016-08-09T14:55:03.3526412Z,Monspros,2,1,-7.190014629,-48.21001367,Araguaina,Brazil,2016-08-09T14:55:05.1612303Z,0,2016-08-09T14:55:04.1200000Z
2016-08-09T14:55:06.7587753Z,Olomader,2,1,25.30040529,60.62993201,Chabahar,Iran,2016-08-09T14:55:07.2554620Z,0,2016-08-09T14:55:06.1900000Z
2016-08-09T14:55:06.8197753Z,BluberriMuffins,4,1,-29.16552081,-67.49999903,Chilecito,Argentina,2016-08-09T14:55:07.3149262Z,0,2016-08-09T14:55:06.2530000Z
2016-08-09T14:55:07.1577753Z,PookieChips,2,1,-6.150026429,23.59999589,Mbuji-Mayi,Congo (Kinshasa),2016-08-09T14:55:07.3618230Z,0,2016-08-09T14:55:06.3000000Z
2016-08-09T14:55:07.6926411Z,DnknDonuts,3,0,-23.36391111,150.5200008,Rockhampton,Australia,2016-08-09T14:55:08.4114192Z,1,2016-08-09T14:55:07.0580000Z
2016-08-09T14:55:08.0460521Z,Dewinte,2,1,14.03998151,35.38000036,Gedaref,Sudan,2016-08-09T14:55:08.4711839Z,0,2016-08-09T14:55:07.4180000Z
2016-08-09T14:55:08.1650521Z,V1v13n,0,1,-12.17958087,26.39998002,Solwezi,Zambia,2016-08-09T14:55:08.5180844Z,7,2016-08-09T14:55:07.5630000Z
2016-08-09T14:55:09.1480203Z,LookWhatICanDo,4,1,-1.579556052,30.06001501,Byumba,Rwanda,2016-08-09T14:55:09.5805856Z,0,2016-08-09T14:55:08.5340000Z
2016-08-09T14:55:09.2152075Z,Peasant,2,0,15.38186342,100.026442,Uthai Thani,Thailand,2016-08-09T14:55:09.6430653Z,0,2016-08-09T14:55:08.5810000Z
2016-08-09T14:55:10.4315139Z,Kr1st00f3r,4,1,10.65199709,-61.51703089,Port-of-Spain,Trinidad and Tobago,2016-08-09T14:55:10.6899711Z,0,2016-08-09T14:55:09.6280000Z
2016-08-09T14:55:11.4602979Z,CutiePatootie22,3,1,-24.6666223,-65.04996769,General Guemes,Argentina,2016-08-09T14:55:11.7524774Z,1,2016-08-09T14:55:10.3870000Z
2016-08-09T14:55:11.8302979Z,LaidtoRest,4,1,45.3786371,20.39946773,Zrenjanin,Serbia,2016-08-09T14:55:11.7999008Z,0,2016-08-09T14:55:10.7590000Z
2016-08-09T14:55:11.8892981Z,PurpleBunnySlippers,0,0,-21.14389158,149.1500069,Mackay,Australia,2016-08-09T14:55:11.8779136Z,7,2016-08-09T14:55:10.8960000Z
2016-08-09T14:55:12.4903694Z,Livertsogl,1,0,-70.89039668,-7.838438004,Neumayer Station III,Antarctica,2016-08-09T14:55:13.0028597Z,7,2016-08-09T14:55:12.0210000Z
2016-08-09T14:55:12.9898610Z,Canyonsta,2,1,49.43040529,1.079975137,Rouen,France,2016-08-09T14:55:13.0497535Z,0,2016-08-09T14:55:11.9940000Z
2016-08-09T14:55:14.5232869Z,Lararethien,3,0,42.03946108,-88.28991866,Elgin,United States of America,2016-08-09T14:55:15.0966247Z,1,2016-08-09T14:55:13.7390000Z
2016-08-09T14:55:14.7527718Z,Lararethien,4,1,42.03946108,-88.28991866,Elgin,United States of America,2016-08-09T14:55:15.1591528Z,0,2016-08-09T14:55:14.1130000Z
2016-08-09T14:55:15.4017388Z,Liquarion,4,0,60.79330345,-161.7557961,Bethel,United States of America,2016-08-09T14:55:15.2216240Z,0,2016-08-09T14:55:14.1600000Z
2016-08-09T14:55:16.3681413Z,Lotheb,1,1,-34.23332518,116.1500057,Manjimup,Australia,2016-08-09T14:55:16.3031090Z,7,2016-08-09T14:55:15.3460000Z
2016-08-09T14:55:16.8190011Z,Livertsogl,3,1,-70.89039668,-7.838438004,Neumayer Station III,Antarctica,2016-08-09T14:55:17.3662312Z,1,2016-08-09T14:55:16.0030000Z
2016-08-09T14:55:17.1006231Z,FightClubAlum,1,0,-5.089574362,-80.17000086,Chulucanas,Peru,2016-08-09T14:55:17.4287333Z,7,2016-08-09T14:55:16.4590000Z
2016-08-09T14:55:17.5490011Z,LummoDiscover,0,1,-37.08958494,-73.1600153,Lota,Chile,2016-08-09T14:55:17.4913021Z,7,2016-08-09T14:55:16.5210000Z
2016-08-09T14:55:17.6376410Z,Adendabard,0,0,-17.87003457,-41.50000981,Teofilo Otoni,Brazil,2016-08-09T14:55:17.5381186Z,7,2016-08-09T14:55:16.5680000Z
2016-08-09T14:55:18.1577753Z,PookieChips,2,0,-6.150026429,23.59999589,Mbuji-Mayi,Congo (Kinshasa),2016-08-09T14:55:18.5849846Z,0,2016-08-09T14:55:17.5370000Z
2016-08-09T14:55:18.3673053Z,Peasant,3,1,15.38186342,100.026442,Uthai Thani,Thailand,2016-08-09T14:55:18.6474859Z,1,2016-08-09T14:55:17.2880000Z
2016-08-09T14:55:18.4321092Z,Insidesman,0,0,54.92001853,-1.380029746,Sunderland,United Kingdom,2016-08-09T14:55:18.7099903Z,7,2016-08-09T14:55:17.7310000Z
2016-08-09T14:55:18.5893053Z,SniperPrincess,1,1,11.78330399,42.9000035,Tadjoura,Djibouti,2016-08-09T14:55:18.7624165Z,7,2016-08-09T14:55:17.7930000Z
2016-08-09T14:55:19.2333826Z,TubbyCandyHoarder,1,1,-24.18293089,-66.35001754,San Antonio de los Cobres,Argentina,2016-08-09T14:55:19.8526236Z,7,2016-08-09T14:55:18.8410000Z
2016-08-09T14:55:21.2864268Z,IndominusRexxx,4,1,-51.95058999,-60.08696314,Fox Bay,Falkland Islands,2016-08-09T14:55:22.1524802Z,0,2016-08-09T14:55:20.8580000Z
2016-08-09T14:55:21.5169112Z,Sendak,3,0,29.16998822,75.72503129,Hisar,India,2016-08-09T14:55:22.2306305Z,1,2016-08-09T14:55:20.8360000Z
2016-08-09T14:55:23.1046231Z,Jamberpa,2,0,43.41400203,23.23700161,Montana,Bulgaria,2016-08-09T14:55:23.2957912Z,0,2016-08-09T14:55:22.2350000Z
2016-08-09T14:55:24.5411468Z,Jamberpa,4,1,43.41400203,23.23700161,Montana,Bulgaria,2016-08-09T14:55:24.3426565Z,0,2016-08-09T14:55:23.3000000Z
2016-08-09T14:55:25.4457289Z,SuperGurl3000,1,1,20.17043418,-98.73003076,Pachuca,Mexico,2016-08-09T14:55:25.4832930Z,7,2016-08-09T14:55:24.5210000Z
2016-08-09T14:55:25.4837289Z,Ninahre,4,1,-26.45499604,31.95199862,Siteki,Swaziland,2016-08-09T14:55:25.5457725Z,0,2016-08-09T14:55:24.4770000Z
2016-08-09T14:55:28.1611416Z,Finture,3,0,44.20627972,27.32591833,Calarasi,Romania,2016-08-09T14:55:28.5806219Z,1,2016-08-09T14:55:27.2310000Z
2016-08-09T14:55:28.1692824Z,MadBabyMaker,2,1,21.13817873,105.5050223,Son Tay,Vietnam,2016-08-09T14:55:28.6431214Z,0,2016-08-09T14:55:27.5880000Z
2016-08-09T14:55:29.3812898Z,LummoDiscover,1,1,-37.08958494,-73.1600153,Lota,Chile,2016-08-09T14:55:29.7248248Z,7,2016-08-09T14:55:28.7350000Z
2016-08-09T14:55:29.7527718Z,Lararethien,4,0,42.03946108,-88.28991866,Elgin,United States of America,2016-08-09T14:55:29.7681357Z,0,2016-08-09T14:55:28.7130000Z
2016-08-09T14:55:30.3758295Z,GlitterGunner,4,1,54.92870017,71.26824906,Isikul,Russia,2016-08-09T14:55:30.8306414Z,0,2016-08-09T14:55:29.7750000Z
2016-08-09T14:55:30.5008295Z,TiaraONtop,0,1,-3.416601543,10.65003699,Mayumba,Gabon,2016-08-09T14:55:30.9400346Z,7,2016-08-09T14:55:29.9570000Z
2016-08-09T14:55:31.4870388Z,Areagord,0,0,53.37781293,51.34739783,Otradnyy,Russia,2016-08-09T14:55:32.0025466Z,7,2016-08-09T14:55:31.0500000Z
2016-08-09T14:55:32.0082621Z,MouseRatRockBand,1,1,39.71027508,-111.8354841,Nephi,United States of America,2016-08-09T14:55:32.0806616Z,7,2016-08-09T14:55:31.0970000Z
2016-08-09T14:55:33.1531533Z,Amendin,4,0,-6.183306052,35.75000362,Dodoma,Tanzania,2016-08-09T14:55:33.1317578Z,0,2016-08-09T14:55:32.0930000Z
2016-08-09T14:55:33.4079859Z,ExecuteElectrocute,2,0,34.62720034,-79.01190617,Lumberton,United States of America,2016-08-09T14:55:33.1957355Z,0,2016-08-09T14:55:32.1560000Z
2016-08-09T14:55:33.6824495Z,V1v13n,0,1,-12.17958087,26.39998002,Solwezi,Zambia,2016-08-09T14:55:34.2724211Z,7,2016-08-09T14:55:33.2890000Z
2016-08-09T14:55:35.0509144Z,LeventisVash,0,0,40.89999612,20.66400062,Pogradec,Albania,2016-08-09T14:55:35.3537366Z,7,2016-08-09T14:55:34.3540000Z
2016-08-09T14:55:35.4027483Z,Liquarion,1,1,60.79330345,-161.7557961,Bethel,United States of America,2016-08-09T14:55:35.4286727Z,7,2016-08-09T14:55:34.4470000Z
2016-08-09T14:55:36.4081529Z,Clearnobl,4,1,56.85002993,53.23002193,Izhevsk,Russia,2016-08-09T14:55:36.5419579Z,0,2016-08-09T14:55:35.4390000Z
2016-08-09T14:55:36.7939382Z,Sendak,1,1,29.16998822,75.72503129,Hisar,India,2016-08-09T14:55:37.6005363Z,7,2016-08-09T14:55:36.6370000Z
2016-08-09T14:55:38.7135406Z,EatingHawaiianPizza,3,0,9.261000068,0.789003574,Bassar,Togo,2016-08-09T14:55:38.6474402Z,1,2016-08-09T14:55:37.2900000Z
2016-08-09T14:55:38.7617213Z,FightClubAlum,3,1,-5.089574362,-80.17000086,Chulucanas,Peru,2016-08-09T14:55:38.7099770Z,1,2016-08-09T14:55:37.3530000Z
2016-08-09T14:55:39.6583733Z,FallenGatoEatsyou,0,0,34.75591516,32.42245666,Paphos,Cyprus,2016-08-09T14:55:39.7724482Z,7,2016-08-09T14:55:38.7870000Z
2016-08-09T14:55:40.5395825Z,FightClubAlum,2,1,-5.089574362,-80.17000086,Chulucanas,Peru,2016-08-09T14:55:40.8818313Z,0,2016-08-09T14:55:39.8290000Z
2016-08-09T14:55:41.1722392Z,FallenGatoEatsyou,4,1,34.75591516,32.42245666,Paphos,Cyprus,2016-08-09T14:55:41.9520909Z,0,2016-08-09T14:55:40.8760000Z
2016-08-09T14:55:41.6480388Z,BeanieWeenees,1,0,23.8997156,106.6133268,Bose,China,2016-08-09T14:55:42.1083213Z,7,2016-08-09T14:55:41.0390000Z
2016-08-09T14:55:41.9882392Z,Sendak,1,1,29.16998822,75.72503129,Hisar,India,2016-08-09T14:55:42.1552356Z,7,2016-08-09T14:55:41.1950000Z
2016-08-09T14:55:43.3535746Z,EdgarAllenPoo,0,0,18.20151044,-67.13971094,Mayaguez,Puerto Rico,2016-08-09T14:55:43.2177150Z,7,2016-08-09T14:55:42.2440000Z
2016-08-09T14:55:43.5236228Z,Sendak,2,1,29.16998822,75.72503129,Hisar,India,2016-08-09T14:55:44.2646053Z,0,2016-08-09T14:55:43.2070000Z
2016-08-09T14:55:44.5654161Z,Areagord,4,1,53.37781293,51.34739783,Otradnyy,Russia,2016-08-09T14:55:44.3114847Z,0,2016-08-09T14:55:43.2700000Z
2016-08-09T14:55:44.6146945Z,Beahbileau,1,0,11.0799991,-12.40100056,Pita,Guinea,2016-08-09T14:55:45.3784997Z,7,2016-08-09T14:55:44.4050000Z
2016-08-09T14:55:44.7314161Z,Ninahre,0,1,-26.45499604,31.95199862,Siteki,Swaziland,2016-08-09T14:55:45.4364926Z,7,2016-08-09T14:55:44.4680000Z
2016-08-09T14:55:47.0928927Z,Miroredan,0,0,11.08042055,77.32999792,Tiruppur,India,2016-08-09T14:55:47.5146277Z,7,2016-08-09T14:55:46.5500000Z
2016-08-09T14:55:48.5049985Z,Adendabard,2,1,-17.87003457,-41.50000981,Teofilo Otoni,Brazil,2016-08-09T14:55:48.5771346Z,0,2016-08-09T14:55:47.5270000Z
2016-08-09T14:55:49.2321644Z,PurpleBunnySlippers,4,1,-21.14389158,149.1500069,Mackay,Australia,2016-08-09T14:55:49.6396380Z,0,2016-08-09T14:55:48.5770000Z
2016-08-09T14:55:49.6278284Z,PennywiseTheClown,1,0,23.7075,120.5438889,Douliou,Taiwan,2016-08-09T14:55:49.7021207Z,7,2016-08-09T14:55:48.7260000Z
2016-08-09T14:55:50.3780683Z,PennywiseTheClown,0,1,23.7075,120.5438889,Douliou,Taiwan,2016-08-09T14:55:50.7646282Z,7,2016-08-09T14:55:49.7890000Z
2016-08-09T14:55:53.0561369Z,ExecuteElectrocute,1,1,34.62720034,-79.01190617,Lumberton,United States of America,2016-08-09T14:55:52.8115378Z,7,2016-08-09T14:55:51.8510000Z
2016-08-09T14:55:53.3347080Z,DnknDonuts,2,1,-23.36391111,150.5200008,Rockhampton,Australia,2016-08-09T14:55:53.8751496Z,0,2016-08-09T14:55:52.8290000Z
2016-08-09T14:55:55.3836299Z,KillSwitch,3,0,-18.13301593,178.4417073,Suva,Fiji,2016-08-09T14:55:55.9384285Z,1,2016-08-09T14:55:54.5750000Z
2016-08-09T14:55:55.7444589Z,EatingHawaiianPizza,2,1,9.261000068,0.789003574,Bassar,Togo,2016-08-09T14:55:56.0001848Z,0,2016-08-09T14:55:54.9420000Z
2016-08-09T14:55:56.8024717Z,Amendin,3,1,-6.183306052,35.75000362,Dodoma,Tanzania,2016-08-09T14:55:57.0492830Z,1,2016-08-09T14:55:55.6990000Z
2016-08-09T14:55:58.5617003Z,WarningLowBattery,3,1,15.10299903,-90.31400061,Salama,Guatemala,2016-08-09T14:55:59.1742989Z,1,2016-08-09T14:55:57.8160000Z
2016-08-09T14:56:00.0990185Z,PookieChips,2,1,-6.150026429,23.59999589,Mbuji-Mayi,Congo (Kinshasa),2016-08-09T14:56:00.2427878Z,0,2016-08-09T14:55:59.1900000Z
2016-08-09T14:56:00.2215174Z,BugKid,0,0,4.864960143,100.7199914,Taiping,Malaysia,2016-08-09T14:56:00.3052520Z,7,2016-08-09T14:55:59.3380000Z
2016-08-09T14:56:00.3070185Z,Lararethien,1,1,42.03946108,-88.28991866,Elgin,United States of America,2016-08-09T14:56:00.3677519Z,7,2016-08-09T14:55:59.4000000Z
2016-08-09T14:56:01.2402646Z,Dealage,3,1,-7.620014222,15.04997514,Uige,Angola,2016-08-09T14:56:01.4367647Z,1,2016-08-09T14:56:00.0660000Z
2016-08-09T14:56:01.4282646Z,SniperLyfe,2,1,63.83329877,23.11666622,Kokkola,Finland,2016-08-09T14:56:01.4947171Z,0,2016-08-09T14:56:00.4240000Z
2016-08-09T14:56:02.4673929Z,Ol1v14,4,0,-2.589623597,29.73000932,Butare,Rwanda,2016-08-09T14:56:02.5608584Z,0,2016-08-09T14:56:01.5030000Z
2016-08-09T14:56:02.8563617Z,Ybaredia,4,0,-7.10113513,-34.87607117,Joao Pessoa,Brazil,2016-08-09T14:56:03.6831293Z,0,2016-08-09T14:56:02.6120000Z
2016-08-09T14:56:03.4602979Z,CutiePatootie22,3,0,-24.6666223,-65.04996769,General Guemes,Argentina,2016-08-09T14:56:03.7456321Z,1,2016-08-09T14:56:02.3800000Z
2016-08-09T14:56:04.5188284Z,Deluxenade,0,0,5.716613585,-75.31662785,Sonson,Colombia,2016-08-09T14:56:04.8081706Z,7,2016-08-09T14:56:03.8400000Z
2016-08-09T14:56:05.1877500Z,Insidesman,3,1,54.92001853,-1.380029746,Sunderland,United Kingdom,2016-08-09T14:56:05.8550138Z,1,2016-08-09T14:56:04.5050000Z
2016-08-09T14:56:06.4360408Z,Coptussa,1,0,7.103004311,171.3800002,Majuro,Marshall Islands,2016-08-09T14:56:06.9175235Z,7,2016-08-09T14:56:05.9380000Z
2016-08-09T14:56:06.6546738Z,Nilimagon,4,0,11.86502382,-15.59836084,Bissau,Guinea Bissau,2016-08-09T14:56:06.9800255Z,0,2016-08-09T14:56:05.9240000Z
2016-08-09T14:56:08.9633656Z,Bocystar,4,0,53.83370241,22.34999467,Elk,Poland,2016-08-09T14:56:09.0457332Z,0,2016-08-09T14:56:07.9870000Z
2016-08-09T14:56:09.0742770Z,EatsyouIam,2,0,-23.96961058,21.87002397,Lehututu,Botswana,2016-08-09T14:56:09.1242906Z,0,2016-08-09T14:56:08.0340000Z
2016-08-09T14:56:10.8807336Z,CutiePatootie22,2,1,-24.6666223,-65.04996769,General Guemes,Argentina,2016-08-09T14:56:11.1751943Z,0,2016-08-09T14:56:10.0960000Z
2016-08-09T14:56:11.3737336Z,PennywiseTheClown,3,1,23.7075,120.5438889,Douliou,Taiwan,2016-08-09T14:56:11.2220735Z,1,2016-08-09T14:56:09.8490000Z
2016-08-09T14:56:11.3812898Z,LummoDiscover,1,0,-37.08958494,-73.1600153,Lota,Chile,2016-08-09T14:56:11.2532979Z,7,2016-08-09T14:56:10.3020000Z
2016-08-09T14:56:11.8419274Z,Beahbileau,3,1,11.0799991,-12.40100056,Pita,Guinea,2016-08-09T14:56:12.3189516Z,1,2016-08-09T14:56:10.9580000Z
2016-08-09T14:56:13.1787814Z,Deluxenade,2,1,5.716613585,-75.31662785,Sonson,Colombia,2016-08-09T14:56:13.3819450Z,0,2016-08-09T14:56:12.3400000Z
2016-08-09T14:56:13.4357845Z,SilentWraith,3,0,19.31999514,-98.2300096,Tlaxcala,Mexico,2016-08-09T14:56:13.7097982Z,1,2016-08-09T14:56:12.3330000Z
2016-08-09T14:56:14.0029214Z,Boardenedev,4,0,7.371000109,-8.684999462,Sanniquellie,Liberia,2016-08-09T14:56:15.2410592Z,0,2016-08-09T14:56:14.1970000Z
2016-08-09T14:56:17.5283547Z,Cathasilver,4,0,34.42044293,8.780021931,Gafsa,Tunisia,2016-08-09T14:56:17.5388236Z,0,2016-08-09T14:56:16.4850000Z
2016-08-09T14:56:18.1785217Z,Ol1v14,2,1,-2.589623597,29.73000932,Butare,Rwanda,2016-08-09T14:56:18.7300253Z,0,2016-08-09T14:56:17.6260000Z
2016-08-09T14:56:19.8757537Z,EatsyouIam,4,1,-23.96961058,21.87002397,Lehututu,Botswana,2016-08-09T14:56:19.7940946Z,0,2016-08-09T14:56:18.7350000Z
2016-08-09T14:56:21.6599167Z,LummoDiscover,0,1,-37.08958494,-73.1600153,Lota,Chile,2016-08-09T14:56:21.8878488Z,7,2016-08-09T14:56:20.8760000Z
2016-08-09T14:56:23.1536274Z,Lipsxmletse,1,0,63.75477643,34.32430253,Segezha,Russia,2016-08-09T14:56:22.9659782Z,7,2016-08-09T14:56:21.9860000Z
2016-08-09T14:56:24.0698239Z,Ybaredia,4,1,-7.10113513,-34.87607117,Joao Pessoa,Brazil,2016-08-09T14:56:24.0128538Z,0,2016-08-09T14:56:22.9690000Z
2016-08-09T14:56:24.1218239Z,EatsyouIam,3,1,-23.96961058,21.87002397,Lehututu,Botswana,2016-08-09T14:56:24.0796327Z,1,2016-08-09T14:56:22.7080000Z
2016-08-09T14:56:25.1598316Z,LeventisVash,4,1,40.89999612,20.66400062,Pogradec,Albania,2016-08-09T14:56:25.1378374Z,0,2016-08-09T14:56:24.0870000Z
2016-08-09T14:56:25.4282646Z,SniperLyfe,2,0,63.83329877,23.11666622,Kokkola,Finland,2016-08-09T14:56:25.2628647Z,0,2016-08-09T14:56:24.2120000Z
2016-08-09T14:56:25.5084350Z,Cherstal,1,0,-13.84154504,-171.7386416,Apia,Samoa,2016-08-09T14:56:26.3133176Z,7,2016-08-09T14:56:25.3480000Z
2016-08-09T14:56:26.0446642Z,Coptussa,2,1,7.103004311,171.3800002,Majuro,Marshall Islands,2016-08-09T14:56:26.3606642Z,0,2016-08-09T14:56:25.3240000Z
2016-08-09T14:56:26.0589103Z,Presbur,1,0,48.73329022,19.14998328,Banska Bystrica,Slovakia,2016-08-09T14:56:26.4381946Z,7,2016-08-09T14:56:25.4570000Z
2016-08-09T14:56:26.7849798Z,Polystoni,1,0,20.78199907,97.03800065,Taunggyi,Myanmar,2016-08-09T14:56:27.4857291Z,7,2016-08-09T14:56:26.5230000Z
2016-08-09T14:56:27.2204776Z,SilentWraith,2,1,19.31999514,-98.2300096,Tlaxcala,Mexico,2016-08-09T14:56:27.5638989Z,0,2016-08-09T14:56:26.5150000Z
2016-08-09T14:56:28.5957052Z,IPlayFarmHeroes,2,1,59.43387738,24.72804073,Tallinn,Estonia,2016-08-09T14:56:28.6732609Z,0,2016-08-09T14:56:27.5780000Z
2016-08-09T14:56:28.6824495Z,V1v13n,0,0,-12.17958087,26.39998002,Solwezi,Zambia,2016-08-09T14:56:28.7567512Z,7,2016-08-09T14:56:27.7590000Z
2016-08-09T14:56:29.2014173Z,BeanieWeenees,0,1,23.8997156,106.6133268,Bose,China,2016-08-09T14:56:29.7826557Z,7,2016-08-09T14:56:28.8090000Z
2016-08-09T14:56:30.1189074Z,Boardenedev,3,1,7.371000109,-8.684999462,Sanniquellie,Liberia,2016-08-09T14:56:30.8679443Z,1,2016-08-09T14:56:29.4950000Z
2016-08-09T14:56:30.5179074Z,V1v13n,1,1,-12.17958087,26.39998002,Solwezi,Zambia,2016-08-09T14:56:30.9409729Z,7,2016-08-09T14:56:29.9380000Z
